Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2022-05-17,104.69,104.435,,
2022-05-16,104.952,104.423,,
2022-05-13,104.953,104.387,,
2022-05-12,105.117,104.325,,
2022-05-11,104.606,104.268,,
2022-05-10,104.423,104.263,,
2022-05-09,104.16,104.262,,
2022-05-06,103.949,104.284,,
2022-05-05,104.215,104.313,,
2022-05-04,104.157,104.32,,
2022-05-03,104.231,104.326,,
2022-05-02,104.142,104.337,,
2022-04-29,104.138,104.363,,
2022-04-28,104.25,104.395,,
2022-04-27,104.535,104.423,,
2022-04-26,104.522,104.447,,
2022-04-25,104.408,104.461,,
2022-04-22,104.024,104.486,,
2022-04-21,104.266,104.512,,
2022-04-20,104.529,104.536,,
2022-04-19,104.402,104.558,,
2022-04-14,104.494,104.599,,
2022-04-13,104.381,104.643,,
2022-04-12,104.316,104.704,,
2022-04-11,104.246,104.769,,
2022-04-08,104.407,104.854,,
2022-04-07,104.529,104.936,,
2022-04-06,104.618,,,
2022-04-05,104.675,,,
2022-04-04,104.887,,,
2022-04-01,104.739,,,
2022-03-31,104.774,,,
2022-03-30,104.42,,,
2022-03-29,104.621,,,
2022-03-28,104.864,,,
2022-03-25,105.015,,,
2022-03-24,105.151,,,
2022-03-23,105.291,,,
2022-03-22,105.295,,,
2022-03-21,105.53,,,
2022-03-18,105.631,,,
2022-03-17,98.52,,,
2022-03-16,98.346,,,
2022-03-15,98.662,,,
2022-03-14,98.399,,,
2022-03-11,98.862,,,
2022-03-10,98.922,,,
2022-03-09,99.383,,,
2022-03-08,99.788,,,
2022-03-07,100.102,,,
2022-03-04,100.167,,,
2022-03-03,99.932,,,
2022-03-02,100.197,,,
2022-03-01,100.773,,,
2022-02-28,99.435,,,
2022-02-25,98.862,,,
2022-02-24,99.315,,,
2022-02-23,99.048,,,
2022-02-22,99.163,,,
2022-02-21,99.408,,,
2022-02-18,99.301,,,
2022-02-17,99.195,,,
2022-02-16,98.975,,,
2022-02-15,98.629,,,
2022-02-14,98.75,,,
2022-02-11,98.644,,,
2022-02-10,98.568,,,
2022-02-09,98.943,,,
2022-02-08,98.379,,,
2022-02-07,98.682,,,
2022-02-04,98.852,,,
2022-02-03,99.383,,,
2022-02-02,100.151,,,
2022-02-01,100.219,,,
2022-01-31,100.364,,,
2022-01-28,100.772,,,
2022-01-27,100.907,,,
2022-01-26,101.044,,,
2022-01-25,101.059,,,
2022-01-24,101.166,,,
2022-01-21,101.0,,,
2022-01-20,100.879,,,
2022-01-19,100.762,,,
2022-01-18,100.825,,,
2022-01-17,100.853,,,
2022-01-14,101.0,,,
2022-01-13,101.209,,,
2022-01-12,101.035,,,
2022-01-11,100.67,,,
2022-01-10,100.76,,,
2022-01-07,100.893,,,
2022-01-06,101.163,,,
2022-01-05,101.379,,,
2022-01-04,101.527,,,
2022-01-03,101.674,,,
2021-12-31,101.925,,,
2021-12-30,101.925,,,
2021-12-29,101.933,,,
2021-12-28,102.204,,,
2021-12-27,102.272,,,
2021-12-24,102.247,,,
2021-12-23,102.247,,,
2021-12-22,102.443,,,
2021-12-21,102.57,,,
2021-12-20,103.07,,,
2021-12-17,103.027,,,
2021-12-16,102.879,,,
2021-12-15,102.929,,,
2021-12-14,103.034,,,
2021-12-13,103.259,,,
2021-12-10,103.167,,,
2021-12-09,103.1,,,
2021-12-08,102.831,,,
2021-12-07,103.102,,,
2021-12-06,103.203,,,
2021-12-03,103.119,,,
2021-12-02,103.068,,,
2021-12-01,102.797,,,
2021-11-30,102.761,,,
2021-11-29,102.573,,,
2021-11-26,102.797,,,
2021-11-25,102.152,,,
2021-11-24,102.071,,,
2021-11-23,102.113,,,
2021-11-22,102.407,,,
2021-11-19,102.479,,,
2021-11-18,102.036,,,
2021-11-17,101.871,,,
2021-11-16,101.875,,,
2021-11-15,101.842,,,
2021-11-12,102.042,,,
2021-11-11,101.785,,,
2021-11-10,102.177,,,
2021-11-09,102.701,,,
2021-11-08,102.432,,,
2021-11-05,102.569,,,
2021-11-04,102.197,,,
2021-11-03,101.694,,,
2021-11-02,101.719,,,
2021-11-01,101.055,,,
2021-10-29,101.145,,,
2021-10-28,101.785,,,
2021-10-27,101.995,,,
2021-10-26,101.645,,,
2021-10-25,101.522,,,
2021-10-22,101.395,,,
2021-10-21,101.47,,,
2021-10-20,101.715,,,
2021-10-19,101.682,,,
2021-10-18,101.823,,,
2021-10-15,102.106,,,
2021-10-14,102.273,,,
2021-10-13,101.905,,,
2021-10-12,101.573,,,
2021-10-11,101.672,,,
2021-10-08,101.998,,,
2021-10-07,102.227,,,
2021-10-06,102.233,,,
2021-10-05,102.295,,,
2021-10-04,102.499,,,
2021-10-01,102.557,,,
2021-09-30,102.433,,,
2021-09-29,102.48,,,
2021-09-28,102.226,,,
2021-09-27,102.286,,,
2021-09-24,102.369,,,
2021-09-23,102.627,,,
2021-09-22,103.125,,,
2021-09-21,103.101,,,
2021-09-20,102.982,,,
2021-09-17,102.696,,,
2021-09-16,102.903,,,
2021-09-15,103.107,,,
2021-09-14,103.267,,,
2021-09-13,103.243,,,
2021-09-10,103.265,,,
2021-09-09,103.472,,,
2021-09-08,103.173,,,
2021-09-07,103.067,,,
2021-09-06,103.591,,,
2021-09-03,103.657,,,
2021-09-02,103.754,,,
2021-09-01,103.631,,,
2021-08-31,103.691,,,
2021-08-30,103.832,,,
2021-08-27,103.818,,,
2021-08-26,103.828,,,
2021-08-25,103.83,,,
2021-08-24,104.127,,,
2021-08-23,104.105,,,
2021-08-20,104.201,,,
2021-08-19,104.197,,,
2021-08-18,104.087,,,
2021-08-17,104.134,,,
2021-08-16,104.193,,,
2021-08-13,104.242,,,
2021-08-12,104.262,,,
2021-08-11,104.179,,,
2021-08-10,104.209,,,
2021-08-09,104.241,,,
2021-08-06,104.214,,,
2021-08-05,104.409,,,
2021-08-04,104.407,,,
2021-08-03,104.41,,,
2021-08-02,104.264,,,
2021-07-30,104.163,,,
2021-07-29,103.997,,,
2021-07-28,103.949,,,
2021-07-27,103.981,,,
2021-07-26,103.935,,,
2021-07-23,103.999,,,
2021-07-22,104.053,,,
2021-07-21,103.816,,,
2021-07-20,104.05,,,
2021-07-19,103.915,,,
2021-07-16,103.635,,,
2021-07-15,103.49,,,
2021-07-14,103.449,,,
2021-07-13,103.37,,,
2021-07-12,103.53,,,
2021-07-09,103.494,,,
2021-07-08,103.625,,,
2021-07-07,103.494,,,
2021-07-06,103.274,,,
2021-07-05,102.949,,,
2021-07-02,103.09,,,
2021-07-01,102.88,,,
2021-06-30,102.966,,,
2021-06-29,102.72,,,
2021-06-28,102.824,,,
2021-06-25,102.644,,,
2021-06-24,102.809,,,
2021-06-23,102.691,,,
2021-06-22,102.65,,,
2021-06-21,102.82,,,
2021-06-18,102.883,,,
2021-06-17,102.857,,,
2021-06-16,102.855,,,
2021-06-15,102.821,,,
2021-06-14,102.966,,,
2021-06-11,103.071,,,
2021-06-10,102.793,,,
2021-06-09,102.796,,,
2021-06-08,102.517,,,
2021-06-07,102.383,,,
2021-06-04,102.315,,,
2021-06-03,102.31,,,
2021-06-02,102.449,,,
2021-06-01,102.446,,,
2021-05-31,102.52,,,
2021-05-28,102.45,,,
2021-05-27,102.54,,,
2021-05-26,102.777,,,
2021-05-25,102.605,,,
2021-05-21,102.38,,,
2021-05-20,102.227,,,
2021-05-19,102.272,,,
2021-05-18,102.139,,,
2021-05-17,102.259,,,
2021-05-14,102.281,,,
2021-05-12,102.339,,,
2021-05-11,102.452,,,
2021-05-10,102.839,,,
2021-05-07,102.927,,,
2021-05-06,102.925,,,
2021-05-05,102.793,,,
2021-05-04,103.011,,,
2021-05-03,102.929,,,
2021-04-30,102.832,,,
2021-04-29,102.75,,,
2021-04-28,103.076,,,
2021-04-27,103.248,,,
2021-04-26,103.25,,,
2021-04-23,103.253,,,
2021-04-22,103.301,,,
2021-04-21,103.313,,,
2021-04-20,103.127,,,
2021-04-19,103.05,,,
2021-04-16,103.106,,,
2021-04-15,103.249,,,
2021-04-14,102.985,,,
2021-04-13,103.123,,,
2021-04-12,103.353,,,
2021-04-09,103.437,,,
2021-04-08,103.598,,,
2021-04-07,103.548,,,
2021-04-06,103.659,,,
2021-04-01,103.79,,,
2021-03-31,103.574,,,
2021-03-30,103.505,,,
2021-03-29,103.689,,,
2021-03-26,103.958,,,
2021-03-25,104.143,,,
2021-03-24,103.774,,,
2021-03-23,103.69,,,
2021-03-22,103.526,,,
2021-03-19,103.414,,,
2021-03-18,103.25,,,
2021-03-17,103.415,,,
2021-03-16,103.667,,,
2021-03-15,103.592,,,
2021-03-12,103.375,,,
2021-03-11,103.865,,,
2021-03-10,103.576,,,
2021-03-09,103.465,,,
2021-03-08,103.376,,,
2021-03-05,103.499,,,
2021-03-04,103.575,,,
2021-03-03,103.411,,,
2021-03-02,103.646,,,
2021-03-01,103.631,,,
2021-02-26,103.059,,,
2021-02-25,102.726,,,
2021-02-24,103.294,,,
2021-02-23,103.404,,,
2021-02-22,103.59,,,
2021-02-19,103.347,,,
2021-02-18,103.647,,,
2021-02-17,103.763,,,
2021-02-16,103.576,,,
2021-02-15,103.816,,,
2021-02-12,104.113,,,
2021-02-11,104.224,,,
2021-02-10,104.119,,,
2021-02-09,104.077,,,
2021-02-08,104.118,,,
2021-02-05,104.118,,,
2021-02-04,104.221,,,
2021-02-03,104.388,,,
2021-02-02,104.537,,,
2021-02-01,104.712,,,
2021-01-29,104.712,,,
2021-01-28,104.934,,,
2021-01-27,104.946,,,
2021-01-26,104.923,,,
2021-01-25,104.973,,,
2021-01-22,104.786,,,
2021-01-21,104.709,,,
2021-01-20,104.935,,,
2021-01-19,104.978,,,
2021-01-18,104.995,,,
2021-01-15,104.985,,,
2021-01-14,105.027,,,
2021-01-13,104.911,,,
2021-01-12,104.826,,,
2021-01-11,105.236,,,
2021-01-08,105.399,,,
2021-01-07,105.476,,,
2021-01-06,105.497,,,
2021-01-05,105.748,,,
2021-01-04,105.746,,,
2020-12-31,105.476,,,
2020-12-30,105.476,,,
2020-12-29,105.453,,,
2020-12-28,105.369,,,
2020-12-24,105.289,,,
2020-12-23,105.289,,,
2020-12-22,105.562,,,
2020-12-21,105.541,,,
2020-12-18,105.578,,,
2020-12-17,105.648,,,
2020-12-16,105.431,,,
2020-12-15,105.717,,,
2020-12-14,105.663,,,
2020-12-11,105.855,,,
2020-12-10,105.655,,,
2020-12-09,105.517,,,
2020-12-08,105.467,,,
2020-12-07,105.542,,,
2020-12-04,105.385,,,
2020-12-03,105.344,,,
2020-12-02,105.244,,,
2020-12-01,105.194,,,
2020-11-30,105.264,,,
2020-11-27,105.229,,,
2020-11-26,105.115,,,
2020-11-25,104.93,,,
2020-11-24,104.837,,,
2020-11-23,104.935,,,
2020-11-20,104.949,,,
2020-11-19,104.892,,,
2020-11-18,104.828,,,
2020-11-17,104.848,,,
2020-11-16,104.826,,,
2020-11-13,104.867,,,
2020-11-12,104.789,,,
2020-11-11,104.418,,,
2020-11-10,104.216,,,
2020-11-09,104.501,,,
2020-11-06,105.142,,,
2020-11-05,105.245,,,
2020-11-04,105.251,,,
2020-11-03,105.145,,,
2020-11-02,105.314,,,
2020-10-30,105.393,,,
2020-10-29,105.473,,,
2020-10-28,105.536,,,
2020-10-27,105.346,,,
2020-10-26,105.109,,,
2020-10-23,105.139,,,
2020-10-22,105.157,,,
2020-10-21,105.265,,,
2020-10-20,105.346,,,
2020-10-19,105.461,,,
2020-10-16,105.443,,,
2020-10-15,105.464,,,
2020-10-14,105.166,,,
2020-10-13,105.026,,,
2020-10-12,105.095,,,
2020-10-09,105.07,,,
2020-10-08,105.086,,,
2020-10-07,104.996,,,
2020-10-06,105.03,,,
2020-10-05,105.021,,,
2020-10-02,105.09,,,
2020-10-01,105.101,,,
2020-09-30,105.046,,,
2020-09-29,105.133,,,
2020-09-28,105.06,,,
2020-09-25,104.988,,,
2020-09-24,104.945,,,
2020-09-23,104.931,,,
2020-09-22,104.936,,,
2020-09-21,105.156,,,
2020-09-18,104.912,,,
2020-09-17,104.934,,,
2020-09-16,104.846,,,
2020-09-15,104.834,,,
2020-09-14,104.746,,,
2020-09-11,104.708,,,
2020-09-10,104.47,,,
2020-09-09,104.6,,,
2020-09-08,104.83,,,
2020-09-07,104.697,,,
2020-09-04,104.794,,,
2020-09-03,104.926,,,
2020-09-02,104.893,,,
2020-09-01,104.455,,,
2020-08-31,104.3,,,
2020-08-28,104.376,,,
2020-08-27,104.303,,,
2020-08-26,104.416,,,
2020-08-25,104.404,,,
2020-08-24,104.931,,,
2020-08-21,105.097,,,
2020-08-20,105.034,,,
2020-08-19,104.786,,,
2020-08-18,104.665,,,
2020-08-17,104.608,,,
2020-08-14,104.558,,,
2020-08-13,104.391,,,
2020-08-12,104.661,,,
2020-08-11,104.961,,,
2020-08-10,105.422,,,
2020-08-07,105.219,,,
2020-08-06,105.275,,,
2020-08-05,105.023,,,
2020-08-04,105.219,,,
2020-08-03,105.191,,,
2020-07-31,105.492,,,
2020-07-30,105.587,,,
2020-07-29,105.313,,,
2020-07-28,105.427,,,
2020-07-27,105.213,,,
2020-07-24,104.881,,,
2020-07-23,105.069,,,
2020-07-22,105.088,,,
2020-07-21,104.735,,,
2020-07-20,104.601,,,
2020-07-17,104.666,,,
2020-07-16,104.899,,,
2020-07-15,104.682,,,
2020-07-14,104.604,,,
2020-07-13,104.449,,,
2020-07-10,104.916,,,
2020-07-09,104.762,,,
2020-07-08,104.364,,,
2020-07-07,104.013,,,
2020-07-06,104.153,,,
2020-07-03,104.163,,,
2020-07-02,104.396,,,
2020-07-01,104.181,,,
2020-06-30,104.648,,,
2020-06-29,104.643,,,
2020-06-26,104.635,,,
2020-06-25,104.602,,,
2020-06-24,104.277,,,
2020-06-23,104.107,,,
2020-06-22,104.402,,,
2020-06-19,104.368,,,
2020-06-18,104.401,,,
2020-06-17,104.361,,,
2020-06-16,104.394,,,
2020-06-15,104.614,,,
2020-06-12,104.677,,,
2020-06-11,104.576,,,
2020-06-10,103.431,,,
2020-06-09,103.262,,,
2020-06-08,103.445,,,
2020-06-05,103.323,,,
2020-06-04,103.75,,,
2020-06-03,103.955,,,
2020-06-02,104.403,,,
2020-05-29,104.933,,,
2020-05-28,104.737,,,
2020-05-27,104.756,,,
2020-05-26,104.77,,,
2020-05-25,105.106,,,
2020-05-22,105.198,,,
2020-05-20,105.185,,,
2020-05-19,105.184,,,
2020-05-18,105.285,,,
2020-05-15,105.362,,,
2020-05-14,105.307,,,
2020-05-13,105.275,,,
2020-05-12,105.536,,,
2020-05-11,105.63,,,
2020-05-08,105.565,,,
2020-05-07,105.766,,,
2020-05-06,105.371,,,
2020-05-05,105.628,,,
2020-05-04,105.491,,,
2020-04-30,105.677,,,
2020-04-29,105.032,,,
2020-04-28,105.012,,,
2020-04-27,104.847,,,
2020-04-24,104.869,,,
2020-04-23,104.505,,,
2020-04-22,104.292,,,
2020-04-21,104.95,,,
2020-04-20,104.898,,,
2020-04-17,105.027,,,
2020-04-16,104.888,,,
2020-04-15,104.334,,,
2020-04-14,103.917,,,
2020-04-09,103.655,,,
2020-04-08,103.02,,,
2020-04-07,102.927,,,
2020-04-06,103.378,,,
2020-04-03,103.657,,,
2020-04-02,104.039,,,
2020-04-01,103.815,,,
2020-03-31,103.794,,,
2020-03-30,104.221,,,
2020-03-27,103.733,,,
2020-03-26,103.184,,,
2020-03-25,102.758,,,
2020-03-24,103.366,,,
2020-03-23,103.962,,,
2020-03-20,103.628,,,
2020-03-19,102.417,,,
2020-03-18,103.587,,,
2020-03-17,104.959,,,
2020-03-16,104.696,,,
2020-03-13,105.732,,,
2020-03-12,107.764,,,
2020-03-11,108.068,,,
2020-03-10,109.072,,,
2020-03-09,110.359,,,
2020-03-06,109.263,,,
2020-03-05,108.937,,,
2020-03-04,108.628,,,
2020-03-03,108.679,,,
2020-03-02,108.858,,,
2020-02-28,108.799,,,
2020-02-27,108.575,,,
2020-02-26,108.23,,,
2020-02-25,108.412,,,
2020-02-24,108.22,,,
2020-02-21,107.877,,,
2020-02-20,107.803,,,
2020-02-19,107.598,,,
2020-02-18,107.464,,,
2020-02-17,107.474,,,
2020-02-14,107.505,,,
2020-02-13,107.447,,,
2020-02-12,107.221,,,
2020-02-11,107.3,,,
2020-02-10,107.433,,,
2020-02-07,107.196,,,
2020-02-06,106.964,,,
2020-02-05,107.106,,,
2020-02-04,107.463,,,
2020-02-03,107.696,,,
2020-01-31,107.872,,,
2020-01-30,107.613,,,
2020-01-29,107.488,,,
2020-01-28,107.381,,,
2020-01-27,107.837,,,
2020-01-24,107.29,,,
2020-01-23,107.215,,,
2020-01-22,106.744,,,
2020-01-21,106.588,,,
2020-01-20,106.099,,,
2020-01-17,106.016,,,
2020-01-16,106.096,,,
2020-01-15,105.789,,,
2020-01-14,105.387,,,
2020-01-13,105.161,,,
2020-01-10,105.45,,,
2020-01-09,105.431,,,
2020-01-08,105.748,,,
2020-01-07,105.979,,,
2020-01-06,106.0,,,
2020-01-03,105.795,,,
2019-12-30,104.892,,,
2019-12-27,105.398,,,
2019-12-24,105.274,,,
2019-12-23,105.274,,,
2019-12-20,105.39,,,
2019-12-19,105.338,,,
2019-12-18,105.558,,,
2019-12-17,105.876,,,
2019-12-16,105.729,,,
2019-12-13,105.78,,,
2019-12-12,105.667,,,
2019-12-11,105.935,,,
2019-12-10,105.896,,,
2019-12-09,106.094,,,
2019-12-06,106.14,,,
2019-12-05,106.334,,,
2019-12-04,106.358,,,
2019-12-03,106.512,,,
2019-12-02,105.977,,,
2019-11-29,106.279,,,
2019-11-28,106.382,,,
2019-11-27,106.389,,,
2019-11-26,106.059,,,
2019-11-25,105.977,,,
2019-11-22,105.935,,,
2019-11-21,105.47,,,
2019-11-20,105.611,,,
2019-11-19,105.468,,,
2019-11-18,105.323,,,
2019-11-15,105.262,,,
2019-11-14,105.33,,,
2019-11-13,104.844,,,
2019-11-12,104.103,,,
2019-11-11,104.155,,,
