Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2022-05-17,115.035,114.626,,
2022-05-16,115.512,114.612,,
2022-05-13,115.427,114.551,,
2022-05-12,115.717,114.456,,
2022-05-11,114.736,114.361,,
2022-05-10,114.313,114.35,,
2022-05-09,114.014,114.344,,
2022-05-06,113.754,114.376,,
2022-05-05,114.315,114.426,,
2022-05-04,114.338,114.426,,
2022-05-03,114.423,114.428,,
2022-05-02,114.233,114.447,,
2022-04-29,114.288,114.49,,
2022-04-28,114.405,114.544,,
2022-04-27,114.881,114.601,,
2022-04-26,114.822,114.659,,
2022-04-25,114.606,114.705,,
2022-04-22,114.001,114.772,,
2022-04-21,114.292,114.839,,
2022-04-20,114.56,114.904,,
2022-04-19,114.223,114.981,,
2022-04-14,114.502,115.099,,
2022-04-13,114.496,115.217,,
2022-04-12,114.313,115.353,,
2022-04-11,114.373,115.498,,
2022-04-08,114.715,115.661,,
2022-04-07,114.88,115.817,,
2022-04-06,115.086,,,
2022-04-05,115.262,,,
2022-04-04,115.759,,,
2022-04-01,115.512,,,
2022-03-31,115.611,,,
2022-03-30,114.995,,,
2022-03-29,115.278,,,
2022-03-28,115.715,,,
2022-03-25,115.989,,,
2022-03-24,116.276,,,
2022-03-23,116.528,,,
2022-03-22,116.488,,,
2022-03-21,116.818,,,
2022-03-18,117.057,,,
